0 0.0 262.70037336468476 920.01
0 17.323797572186322 239.03906831965008 920.01
0 55.99569682487663 189.03906831965008 920.01
0 64.2308458402099 179.03906831965008 920.01
0 71.18288874815653 169.03906831965008 920.01
0 100.79332510875338 119.03906831965008 920.01
0 152.05694381649437 49.039068319650085 920.01
0 157.11092469117375 49.039068319650085 920.01
0 174.0006302358588 29.039068319650085 920.01
0 180.7379807197949 29.039068319650085 920.01
0 187.3333656139639 19.039068319650085 920.01
0 194.74705418259964 9.039068319650085 920.01
0 200.59384219366166 9.039068319650085 920.01
0 206.14020585037406 0.0 920.01
0 206.72983260835417 0.0 919.0490683196501
0 211.7589968127395 0.0 919.0490683196501
0 239.7022516696361 0.0 879.0490683196501
0 299.35576136028976 0.0 819.0490683196501
0 303.6116843511245 0.0 819.0490683196501
0 308.5777096888364 0.0 809.0490683196501
0 316.5935909525083 0.0 809.0490683196501
0 329.29161975938905 0.0 789.0490683196501
0 330.76962520251436 0.0 789.0490683196501
0 331.10541478291043 0.0 788.58
0 345.0869246801849 19.53093168034991 788.58
0 349.22112394233045 19.53093168034991 788.58
0 389.64879544426185 79.53093168034991 788.58
0 394.7465465744308 79.53093168034991 788.58
0 429.02533530448363 129.5309316803499 788.58
0 436.643738767164 129.5309316803499 788.58
0 451.7880837750108 149.5309316803499 788.58
0 457.7358280481699 158.0 788.58
0 458.8109864706462 158.0 787.0490683196501
0 467.07958123740855 158.0 787.0490683196501
0 479.39491928280177 158.0 767.0490683196501
0 483.77294952074135 158.0 767.0490683196501
0 492.86851839343217 158.0 757.0490683196501
0 498.33892570356056 158.0 757.0490683196501
0 505.14526386831767 158.0 747.0490683196501
0 519.5242338551207 158.0 727.0490683196501
0 523.1529207084186 158.0 727.0490683196501
0 533.1529207084186 158.0 717.0490683196501
0 539.8098558905203 158.0 707.0490683196501
0 546.8971415629712 158.0 697.0490683196501
0 552.2236399287012 158.0 697.0490683196501
0 561.1231587671446 158.0 687.0490683196501
0 564.1503974747675 158.0 687.0490683196501
0 585.8585184445401 158.0 657.1500000000001
