0 0.0 790.0 731.3792424429984
0 2.449754751313776 790.0 734.0909316803499
0 10.200484595900889 790.0 734.0909316803499
0 16.768366251913903 790.0 744.0909316803499
0 18.033684313629237 790.0 744.0909316803499
0 48.87083202329177 790.0 788.58
0 52.690678575792845 784.4890683196502 788.58
0 55.67288418589851 784.4890683196502 788.58
0 69.56010266907833 764.4890683196502 788.58
0 70.34787815211257 764.4890683196502 788.58
0 94.45457745715339 734.4890683196502 788.58
0 117.78165504487515 704.4890683196502 788.58
0 121.08432450828786 704.4890683196502 788.58
0 135.81218098648515 684.4890683196502 788.58
0 137.27395030643402 684.4890683196502 788.58
0 143.12179339794875 674.4890683196502 788.58
0 150.23402788103067 664.4890683196502 788.58
0 158.1982983930693 664.4890683196502 788.58
0 164.31528683498527 654.4890683196502 788.58
0 165.5042953238899 654.4890683196502 788.58
0 172.13781327759625 644.4890683196502 788.58
0 179.17204916925584 644.4890683196502 788.58
0 226.0710639148183 584.4890683196502 788.58
0 243.66607333366846 564.4890683196502 788.58
0 249.05842602616303 554.4890683196502 788.58
0 268.8637897577073 524.4890683196502 788.58
0 277.00977520573633 514.4890683196502 788.58
0 283.44383377449594 504.4890683196502 788.58
0 290.2572181918513 494.4890683196502 788.58
0 293.4444339771899 494.4890683196502 788.58
0 301.45199350252096 484.4890683196502 788.58
0 305.41095261068494 484.4890683196502 788.58
0 311.6985258075483 474.0 788.58
0 329.3885758094375 474.0 759.0690683196502
0 330.453572475868 474.0 759.0690683196502
0 342.92695356909826 474.0 739.0690683196502
0 350.02866526309026 474.0 739.0690683196502
0 369.9196908829781 474.0 709.0690683196502
0 370.6984685115258 474.0 709.0690683196502
0 377.55420369506464 474.0 699.0690683196502
0 383.50162181385076 474.0 689.0690683196502
0 391.39136962137763 474.0 689.0690683196502
0 399.7609739171785 474.0 679.0690683196502
0 415.1889935823956 474.0 657.1500000000001
0 420.8768618375416 482.0809316803498 657.1500000000001
0 440.8768618375416 502.0809316803498 657.1500000000001
0 447.20028833968627 512.0809316803497 657.1500000000001
0 470.20166770652395 542.0809316803497 657.1500000000001
0 477.4011071772238 542.0809316803497 657.1500000000001
0 494.4894993221733 562.0809316803497 657.1500000000001
0 501.24856116210776 562.0809316803497 657.1500000000001
0 508.4747336439377 572.0809316803497 657.1500000000001
0 511.559578171029 572.0809316803497 657.1500000000001
0 519.2861039487743 582.0809316803497 657.1500000000001
0 526.59549472654 582.0809316803497 657.1500000000001
0 534.0698118809441 592.0809316803497 657.1500000000001
0 552.7387296590632 622.0809316803497 657.1500000000001
0 558.7006456890886 632.0809316803497 657.1500000000001
0 580.1761768132683 662.0809316803497 657.1500000000001
0 580.9981668354794 662.0809316803497 657.1500000000001
0 615.4570686749848 702.0809316803497 657.1500000000001
0 618.115676989506 702.0809316803497 657.1500000000001
0 624.5131644063931 712.0809316803497 657.1500000000001
0 639.1469727922486 732.0809316803497 657.1500000000001
0 649.1469727922486 742.0809316803497 657.1500000000001
0 670.5877191500058 772.0809316803497 657.1500000000001
0 679.4085439994997 772.0809316803497 657.1500000000001
0 686.2110529765396 782.0809316803497 657.1500000000001
0 691.6889567520202 790.0 657.1500000000001
0 693.1284118808544 790.0 659.2309316803498
0 717.1349676705277 790.0 689.2309316803498
0 721.9122972395644 790.0 689.2309316803498
0 733.9098809388224 790.0 709.2309316803498
0 742.3951894931079 790.0 719.2309316803498
0 746.3388093500889 790.0 719.2309316803498
0 774.7023892372736 790.0 749.2309316803498
0 784.1906141561922 790.0 749.2309316803498
0 793.4230147784783 790.0 759.2309316803498
0 800.6451277257929 790.0 769.2309316803498
0 808.7727079376764 790.0 779.2309316803498
0 815.9531592382791 790.0 789.2309316803498
0 823.2976594659449 790.0 799.2309316803498
0 826.9952084263841 790.0 799.2309316803498
